Standard Levels =      0.0   -10.0   -20.0   -30.0   -50.0   -75.0  -100.0  -125.0  -150.0  -200.0  -250.0  -300.0  -400.0  -500.0  -600.0  -700.0  -800.0  -900.0 -1000.0 -1100.0 -1200.0 -1300.0 -1400.0 -1500.0 -1750.0 -2000.0 -2500.0 -3000.0 -3500.0 -4000.0
   372.0000    
 -1.6100 -1.6243 -1.6236 -1.5968 -1.4896 -1.1627 -1.3317 -1.4070 -1.4808 -1.3964 -0.6787 -0.1024  0.3476  0.4573  0.3424  0.2274  0.1129  0.0006 -0.1122 -0.1717 -0.2315 -0.2913 -0.3509 -0.4107 -0.4618 -0.5108 -0.5149 -0.5201 -0.5194 -0.5688
 30.4037 30.4422 30.3853 30.4417 30.7662 31.8765 32.3285 32.6158 32.9042 33.5274 34.3041 34.5923 34.7924 34.8324 34.8476 34.8621 34.8729 34.8796 34.8863 34.8934 34.9002 34.9071 34.9138 34.9205 34.9314 34.9452 34.9487 34.9574 34.9686 34.9686
 -1.6100 -1.6243 -1.6236 -1.5968 -1.4896 -1.1627 -1.3317 -1.4070 -1.4808 -1.3964 -0.6787 -0.1024  0.3476  0.4573  0.3424  0.2274  0.1129  0.0006 -0.1122 -0.1717 -0.2315 -0.2913 -0.3509 -0.4107 -0.4618 -0.5108 -0.5149 -0.5201 -0.5194 -0.5688
 30.4037 30.4422 30.3853 30.4417 30.7662 31.8765 32.3285 32.6158 32.9042 33.5274 34.3041 34.5923 34.7924 34.8324 34.8476 34.8621 34.8729 34.8796 34.8863 34.8934 34.9002 34.9071 34.9138 34.9205 34.9314 34.9452 34.9487 34.9574 34.9686 34.9686
 -1.6100 -1.6243 -1.6236 -1.5968 -1.4896 -1.1627 -1.3317 -1.4070 -1.4808 -1.3964 -0.6787 -0.1024  0.3476  0.4573  0.3424  0.2274  0.1129  0.0006 -0.1122 -0.1717 -0.2315 -0.2913 -0.3509 -0.4107 -0.4618 -0.5108 -0.5149 -0.5201 -0.5194 -0.5688
 30.4037 30.4422 30.3853 30.4417 30.7662 31.8765 32.3285 32.6158 32.9042 33.5274 34.3041 34.5923 34.7924 34.8324 34.8476 34.8621 34.8729 34.8796 34.8863 34.8934 34.9002 34.9071 34.9138 34.9205 34.9314 34.9452 34.9487 34.9574 34.9686 34.9686
 -1.6100 -1.6243 -1.6236 -1.5968 -1.4896 -1.1627 -1.3317 -1.4070 -1.4808 -1.3964 -0.6787 -0.1024  0.3476  0.4573  0.3424  0.2274  0.1129  0.0006 -0.1122 -0.1717 -0.2315 -0.2913 -0.3509 -0.4107 -0.4618 -0.5108 -0.5149 -0.5201 -0.5194 -0.5688
 30.4037 30.4422 30.3853 30.4417 30.7662 31.8765 32.3285 32.6158 32.9042 33.5274 34.3041 34.5923 34.7924 34.8324 34.8476 34.8621 34.8729 34.8796 34.8863 34.8934 34.9002 34.9071 34.9138 34.9205 34.9314 34.9452 34.9487 34.9574 34.9686 34.9686
 -1.6100 -1.6243 -1.6236 -1.5968 -1.4896 -1.1627 -1.3317 -1.4070 -1.4808 -1.3964 -0.6787 -0.1024  0.3476  0.4573  0.3424  0.2274  0.1129  0.0006 -0.1122 -0.1717 -0.2315 -0.2913 -0.3509 -0.4107 -0.4618 -0.5108 -0.5149 -0.5201 -0.5194 -0.5688
 30.4037 30.4422 30.3853 30.4417 30.7662 31.8765 32.3285 32.6158 32.9042 33.5274 34.3041 34.5923 34.7924 34.8324 34.8476 34.8621 34.8729 34.8796 34.8863 34.8934 34.9002 34.9071 34.9138 34.9205 34.9314 34.9452 34.9487 34.9574 34.9686 34.9686
 -1.6100 -1.6243 -1.6236 -1.5968 -1.4896 -1.1627 -1.3317 -1.4070 -1.4808 -1.3964 -0.6787 -0.1024  0.3476  0.4573  0.3424  0.2274  0.1129  0.0006 -0.1122 -0.1717 -0.2315 -0.2913 -0.3509 -0.4107 -0.4618 -0.5108 -0.5149 -0.5201 -0.5194 -0.5688
 30.4037 30.4422 30.3853 30.4417 30.7662 31.8765 32.3285 32.6158 32.9042 33.5274 34.3041 34.5923 34.7924 34.8324 34.8476 34.8621 34.8729 34.8796 34.8863 34.8934 34.9002 34.9071 34.9138 34.9205 34.9314 34.9452 34.9487 34.9574 34.9686 34.9686
 -1.6100 -1.6243 -1.6236 -1.5968 -1.4896 -1.1627 -1.3317 -1.4070 -1.4808 -1.3964 -0.6787 -0.1024  0.3476  0.4573  0.3424  0.2274  0.1129  0.0006 -0.1122 -0.1717 -0.2315 -0.2913 -0.3509 -0.4107 -0.4618 -0.5108 -0.5149 -0.5201 -0.5194 -0.5688
 30.4037 30.4422 30.3853 30.4417 30.7662 31.8765 32.3285 32.6158 32.9042 33.5274 34.3041 34.5923 34.7924 34.8324 34.8476 34.8621 34.8729 34.8796 34.8863 34.8934 34.9002 34.9071 34.9138 34.9205 34.9314 34.9452 34.9487 34.9574 34.9686 34.9686
   1080.000    
 -1.6373 -1.6437 -1.6396 -1.6074 -1.4864 -1.1652 -1.3333 -1.4086 -1.4825 -1.3951 -0.6728 -0.1006  0.3493  0.4590  0.3424  0.2257  0.1106 -0.0009 -0.1130 -0.1726 -0.2324 -0.2922 -0.3520 -0.4118 -0.4618 -0.5108 -0.5149 -0.5201 -0.5194 -0.5688
 30.4674 30.4883 30.4090 30.4546 30.7798 31.8815 32.3290 32.6178 32.9079 33.5420 34.3113 34.5916 34.7916 34.8305 34.8462 34.8613 34.8724 34.8790 34.8857 34.8927 34.8994 34.9060 34.9125 34.9191 34.9314 34.9452 34.9487 34.9574 34.9686 34.9686
 -1.6373 -1.6437 -1.6396 -1.6074 -1.4864 -1.1652 -1.3333 -1.4086 -1.4825 -1.3951 -0.6728 -0.1006  0.3493  0.4590  0.3424  0.2257  0.1106 -0.0009 -0.1130 -0.1726 -0.2324 -0.2922 -0.3520 -0.4118 -0.4618 -0.5108 -0.5149 -0.5201 -0.5194 -0.5688
 30.4674 30.4883 30.4090 30.4546 30.7798 31.8815 32.3290 32.6178 32.9079 33.5420 34.3113 34.5916 34.7916 34.8305 34.8462 34.8613 34.8724 34.8790 34.8857 34.8927 34.8994 34.9060 34.9125 34.9191 34.9314 34.9452 34.9487 34.9574 34.9686 34.9686
 -1.6373 -1.6437 -1.6396 -1.6074 -1.4864 -1.1652 -1.3333 -1.4086 -1.4825 -1.3951 -0.6728 -0.1006  0.3493  0.4590  0.3424  0.2257  0.1106 -0.0009 -0.1130 -0.1726 -0.2324 -0.2922 -0.3520 -0.4118 -0.4618 -0.5108 -0.5149 -0.5201 -0.5194 -0.5688
 30.4674 30.4883 30.4090 30.4546 30.7798 31.8815 32.3290 32.6178 32.9079 33.5420 34.3113 34.5916 34.7916 34.8305 34.8462 34.8613 34.8724 34.8790 34.8857 34.8927 34.8994 34.9060 34.9125 34.9191 34.9314 34.9452 34.9487 34.9574 34.9686 34.9686
 -1.6373 -1.6437 -1.6396 -1.6074 -1.4864 -1.1652 -1.3333 -1.4086 -1.4825 -1.3951 -0.6728 -0.1006  0.3493  0.4590  0.3424  0.2257  0.1106 -0.0009 -0.1130 -0.1726 -0.2324 -0.2922 -0.3520 -0.4118 -0.4618 -0.5108 -0.5149 -0.5201 -0.5194 -0.5688
 30.4674 30.4883 30.4090 30.4546 30.7798 31.8815 32.3290 32.6178 32.9079 33.5420 34.3113 34.5916 34.7916 34.8305 34.8462 34.8613 34.8724 34.8790 34.8857 34.8927 34.8994 34.9060 34.9125 34.9191 34.9314 34.9452 34.9487 34.9574 34.9686 34.9686
 -1.6373 -1.6437 -1.6396 -1.6074 -1.4864 -1.1652 -1.3333 -1.4086 -1.4825 -1.3951 -0.6728 -0.1006  0.3493  0.4590  0.3424  0.2257  0.1106 -0.0009 -0.1130 -0.1726 -0.2324 -0.2922 -0.3520 -0.4118 -0.4618 -0.5108 -0.5149 -0.5201 -0.5194 -0.5688
 30.4674 30.4883 30.4090 30.4546 30.7798 31.8815 32.3290 32.6178 32.9079 33.5420 34.3113 34.5916 34.7916 34.8305 34.8462 34.8613 34.8724 34.8790 34.8857 34.8927 34.8994 34.9060 34.9125 34.9191 34.9314 34.9452 34.9487 34.9574 34.9686 34.9686
 -1.6373 -1.6437 -1.6396 -1.6074 -1.4864 -1.1652 -1.3333 -1.4086 -1.4825 -1.3951 -0.6728 -0.1006  0.3493  0.4590  0.3424  0.2257  0.1106 -0.0009 -0.1130 -0.1726 -0.2324 -0.2922 -0.3520 -0.4118 -0.4618 -0.5108 -0.5149 -0.5201 -0.5194 -0.5688
 30.4674 30.4883 30.4090 30.4546 30.7798 31.8815 32.3290 32.6178 32.9079 33.5420 34.3113 34.5916 34.7916 34.8305 34.8462 34.8613 34.8724 34.8790 34.8857 34.8927 34.8994 34.9060 34.9125 34.9191 34.9314 34.9452 34.9487 34.9574 34.9686 34.9686
 -1.6373 -1.6437 -1.6396 -1.6074 -1.4864 -1.1652 -1.3333 -1.4086 -1.4825 -1.3951 -0.6728 -0.1006  0.3493  0.4590  0.3424  0.2257  0.1106 -0.0009 -0.1130 -0.1726 -0.2324 -0.2922 -0.3520 -0.4118 -0.4618 -0.5108 -0.5149 -0.5201 -0.5194 -0.5688
 30.4674 30.4883 30.4090 30.4546 30.7798 31.8815 32.3290 32.6178 32.9079 33.5420 34.3113 34.5916 34.7916 34.8305 34.8462 34.8613 34.8724 34.8790 34.8857 34.8927 34.8994 34.9060 34.9125 34.9191 34.9314 34.9452 34.9487 34.9574 34.9686 34.9686
   1788.000    
 -1.6539 -1.6555 -1.6493 -1.6139 -1.4844 -1.1668 -1.3343 -1.4097 -1.4835 -1.3942 -0.6692 -0.0997  0.3504  0.4600  0.3424  0.2247  0.1092 -0.0018 -0.1135 -0.1731 -0.2330 -0.2928 -0.3526 -0.4125 -0.4618 -0.5108 -0.5149 -0.5201 -0.5194 -0.5688
 30.5060 30.5164 30.4233 30.4625 30.7880 31.8846 32.3293 32.6191 32.9101 33.5509 34.3156 34.5912 34.7911 34.8293 34.8454 34.8608 34.8721 34.8787 34.8854 34.8923 34.8989 34.9053 34.9117 34.9182 34.9314 34.9452 34.9487 34.9574 34.9686 34.9686
 -1.6539 -1.6555 -1.6493 -1.6139 -1.4844 -1.1668 -1.3343 -1.4097 -1.4835 -1.3942 -0.6692 -0.0997  0.3504  0.4600  0.3424  0.2247  0.1092 -0.0018 -0.1135 -0.1731 -0.2330 -0.2928 -0.3526 -0.4125 -0.4618 -0.5108 -0.5149 -0.5201 -0.5194 -0.5688
 30.5060 30.5164 30.4233 30.4625 30.7880 31.8846 32.3293 32.6191 32.9101 33.5509 34.3156 34.5912 34.7911 34.8293 34.8454 34.8608 34.8721 34.8787 34.8854 34.8923 34.8989 34.9053 34.9117 34.9182 34.9314 34.9452 34.9487 34.9574 34.9686 34.9686
 -1.6539 -1.6555 -1.6493 -1.6139 -1.4844 -1.1668 -1.3343 -1.4097 -1.4835 -1.3942 -0.6692 -0.0997  0.3504  0.4600  0.3424  0.2247  0.1092 -0.0018 -0.1135 -0.1731 -0.2330 -0.2928 -0.3526 -0.4125 -0.4618 -0.5108 -0.5149 -0.5201 -0.5194 -0.5688
 30.5060 30.5164 30.4233 30.4625 30.7880 31.8846 32.3293 32.6191 32.9101 33.5509 34.3156 34.5912 34.7911 34.8293 34.8454 34.8608 34.8721 34.8787 34.8854 34.8923 34.8989 34.9053 34.9117 34.9182 34.9314 34.9452 34.9487 34.9574 34.9686 34.9686
 -1.6539 -1.6555 -1.6493 -1.6139 -1.4844 -1.1668 -1.3343 -1.4097 -1.4835 -1.3942 -0.6692 -0.0997  0.3504  0.4600  0.3424  0.2247  0.1092 -0.0018 -0.1135 -0.1731 -0.2330 -0.2928 -0.3526 -0.4125 -0.4618 -0.5108 -0.5149 -0.5201 -0.5194 -0.5688
 30.5060 30.5164 30.4233 30.4625 30.7880 31.8846 32.3293 32.6191 32.9101 33.5509 34.3156 34.5912 34.7911 34.8293 34.8454 34.8608 34.8721 34.8787 34.8854 34.8923 34.8989 34.9053 34.9117 34.9182 34.9314 34.9452 34.9487 34.9574 34.9686 34.9686
 -1.6539 -1.6555 -1.6493 -1.6139 -1.4844 -1.1668 -1.3343 -1.4097 -1.4835 -1.3942 -0.6692 -0.0997  0.3504  0.4600  0.3424  0.2247  0.1092 -0.0018 -0.1135 -0.1731 -0.2330 -0.2928 -0.3526 -0.4125 -0.4618 -0.5108 -0.5149 -0.5201 -0.5194 -0.5688
 30.5060 30.5164 30.4233 30.4625 30.7880 31.8846 32.3293 32.6191 32.9101 33.5509 34.3156 34.5912 34.7911 34.8293 34.8454 34.8608 34.8721 34.8787 34.8854 34.8923 34.8989 34.9053 34.9117 34.9182 34.9314 34.9452 34.9487 34.9574 34.9686 34.9686
 -1.6539 -1.6555 -1.6493 -1.6139 -1.4844 -1.1668 -1.3343 -1.4097 -1.4835 -1.3942 -0.6692 -0.0997  0.3504  0.4600  0.3424  0.2247  0.1092 -0.0018 -0.1135 -0.1731 -0.2330 -0.2928 -0.3526 -0.4125 -0.4618 -0.5108 -0.5149 -0.5201 -0.5194 -0.5688
 30.5060 30.5164 30.4233 30.4625 30.7880 31.8846 32.3293 32.6191 32.9101 33.5509 34.3156 34.5912 34.7911 34.8293 34.8454 34.8608 34.8721 34.8787 34.8854 34.8923 34.8989 34.9053 34.9117 34.9182 34.9314 34.9452 34.9487 34.9574 34.9686 34.9686
 -1.6539 -1.6555 -1.6493 -1.6139 -1.4844 -1.1668 -1.3343 -1.4097 -1.4835 -1.3942 -0.6692 -0.0997  0.3504  0.4600  0.3424  0.2247  0.1092 -0.0018 -0.1135 -0.1731 -0.2330 -0.2928 -0.3526 -0.4125 -0.4618 -0.5108 -0.5149 -0.5201 -0.5194 -0.5688
