Node Number = 845
Cell Number = 1570
      1     27      1     26      1
      2      1      2     26      1
      3     26      2     28      1
      4      2      3     28      1
      5     29     28      3      1
      6      4     29      3      1
      7     30     29      4      1
      8      4      5     30      1
      9      5     31     30      1
     10      6     31      5      1
     11     31      6      7      1
     12      7     32     31      1
     13      8     32      7      1
     14     33     32      8      1
     15     33      8      9      1
     16     34     33      9      1
     17     10     34      9      1
     18     34     10     35      1
     19     11     35     10      1
     20     36     35     11      1
     21     36     11     12      1
     22     12     37     36      1
     23     37     12     13      1
     24     13     38     37      1
     25     38     13     14      1
     26     39     38     14      1
     27     39     14     15      1
     28     15     40     39      1
     29     16     40     15      1
     30     41     40     16      1
     31     41     16     17      1
     32     17     42     41      1
     33     18     42     17      1
     34     43     42     18      1
     35     43     18     19      1
     36     19     44     43      1
     37     19     45     44      1
     38     45     19     20      1
     39     20     46     45      1
     40     46     20     21      1
     41     46     21     47      1
     42     22     47     21      1
     43     22     48     47      1
     44     22     23     48      1
     45     49     48     23      1
     46     24     49     23      1
     47     25     49     24      1
     48     50     49     25      1
     49     51     27     26      1
     50     52     51     26      1
     51     26     28     52      1
     52     53     27     51      1
     53     28     54     52      1
     54     29     54     28      1
     55     29     55     54      1
     56     30     55     29      1
     57     56     55     30      1
     58     30     31     56      1
     59     31     57     56      1
     60     31     32     57      1
     61     32     33     57      1
     62     33     58     57      1
     63     58     33     34      1
     64     58     34     59      1
     65     35     59     34      1
     66     60     59     35      1
     67     36     60     35      1
     68     36     61     60      1
     69     36     37     61      1
     70     37     62     61      1
     71     38     62     37      1
     72     63     62     38      1
     73     38     39     63      1
     74     63     39     64      1
     75     39     40     64      1
     76     65     64     40      1
     77     41     65     40      1
     78     41     66     65      1
     79     41     42     66      1
     80     67     66     42      1
     81     43     67     42      1
     82     43     68     67      1
     83     44     68     43      1
     84     69     68     44      1
     85     45     69     44      1
     86     45     46     69      1
     87     70     69     46      1
     88     47     70     46      1
     89     47     71     70      1
     90     48     71     47      1
     91     71     48     72      1
     92     72     48     49      1
     93     49     73     72      1
     94     73     49     50      1
     95     53     51     74      1
     96     74     51     75      1
     97     52     75     51      1
     98     54     75     52      1
     99     76     53     74      1
    100     77     75     54      1
    101     55     77     54      1
    102     78     77     55      1
    103     55     56     78      1
    104     78     56     79      1
    105     56     57     79      1
    106     79     57     58      1
    107     58     80     79      1
    108     58     59     80      1
    109     59     81     80      1
    110     81     59     60      1
    111     60     82     81      1
    112     60     61     82      1
    113     82     61     83      1
    114     62     83     61      1
    115     84     83     62      1
    116     63     84     62      1
    117     84     63     85      1
    118     63     64     85      1
    119     85     64     86      1
    120     86     64     65      1
    121     87     86     65      1
    122     66     87     65      1
    123     66     88     87      1
    124     67     88     66      1
    125     89     88     67      1
    126     67     68     89      1
    127     90     89     68      1
    128     69     90     68      1
    129     90     69     70      1
    130     90     70     91      1
    131     71     91     70      1
    132     91     71     92      1
    133     72     92     71      1
    134     93     92     72      1
    135     73     93     72      1
    136     93     73     94      1
    137     76     74     95      1
    138     74     96     95      1
    139     96     74     75      1
    140     75     77     96      1
    141     95     97     76      1
    142     96     77     98      1
    143     78     98     77      1
    144     99     98     78      1
    145     79     99     78      1
    146     99     79     80      1
    147     80    100     99      1
    148     80     81    100      1
    149     81    101    100      1
    150    101     81     82      1
    151    101     82    102      1
    152    102     82     83      1
    153    102     83    103      1
    154     83     84    103      1
    155    103     84    104      1
    156    104     84     85      1
    157    104     85    105      1
    158     86    105     85      1
    159    105     86    106      1
    160    106     86     87      1
    161    106     87    107      1
    162     87     88    107      1
    163    107     88    108      1
    164     89    108     88      1
    165    108     89    109      1
    166     89     90    109      1
    167    109     90     91      1
    168    109     91    110      1
    169     92    110     91      1
    170     92    111    110      1
    171     93    111     92      1
    172    111     93     94      1
    173     94    112    111      1
    174     97     95    113      1
    175    113     95    114      1
    176     96    114     95      1
    177     98    114     96      1
    178     97    113    115      1
    179    114     98    116      1
    180     99    116     98      1
    181    116     99    100      1
    182    116    100    117      1
    183    117    100    101      1
    184    118    117    101      1
    185    102    118    101      1
    186    119    118    102      1
    187    103    119    102      1
    188    119    103    120      1
    189    104    120    103      1
    190    120    104    121      1
    191    105    121    104      1
    192    122    121    105      1
    193    122    105    106      1
    194    122    106    123      1
    195    123    106    107      1
    196    107    124    123      1
    197    107    108    124      1
    198    125    124    108      1
    199    109    125    108      1
    200    109    110    125      1
    201    126    125    110      1
    202    111    126    110      1
    203    112    126    111      1
    204    126    112    127      1
    205    112    128    127      1
    206    115    113    129      1
    207    130    129    113      1
    208    113    114    130      1
    209    116    130    114      1
    210    115    129    131      1
    211    130    116    117      1
    212    130    117    132      1
    213    117    118    132      1
    214    133    132    118      1
    215    118    119    133      1
    216    134    133    119      1
    217    119    120    134      1
    218    135    134    120      1
    219    135    120    121      1
    220    136    135    121      1
    221    122    136    121      1
    222    136    122    137      1
    223    123    137    122      1
    224    137    123    138      1
    225    138    123    124      1
    226    138    124    126      1
    227    124    125    126      1
    228    138    126    127      1
    229    139    138    127      1
    230    128    139    127      1
    231    140    139    128      1
    232    141    131    129      1
    233    129    132    141      1
    234    130    132    129      1
    235    131    141    142      1
    236    133    141    132      1
    237    143    141    133      1
    238    143    133    134      1
    239    144    143    134      1
    240    144    134    135      1
    241    144    135    145      1
    242    135    136    145      1
    243    145    136    146      1
    244    146    136    137      1
    245    139    146    137      1
    246    138    139    137      1
    247    140    146    139      1
    248    147    146    140      1
    249    142    141    143      1
    250    148    149    142      1
    251    148    142    150      1
    252    150    142    143      1
    253    144    150    143      1
    254    151    150    144      1
    255    144    145    151      1
    256    152    151    145      1
    257    146    152    145      1
    258    147    152    146      1
    259    153    152    147      1
    260    147    154    153      1
    261    148    155    149      1
    262    156    155    148      1
    263    157    156    148      1
    264    148    150    157      1
    265    158    149    155      1
    266    151    157    150      1
    267    159    157    151      1
    268    160    159    151      1
    269    152    160    151      1
    270    153    160    152      1
    271    153    161    160      1
    272    161    153    162      1
    273    162    153    163      1
    274    163    153    154      1
    275    164    163    154      1
    276    155    165    158      1
    277    155    166    165      1
    278    166    155    156      1
    279    167    166    156      1
    280    167    156    168      1
    281    168    156    157      1
    282    159    168    157      1
    283    165    169    158      1
    284    168    159    170      1
    285    161    170    159      1
    286    161    159    160      1
    287    170    161    171      1
    288    162    171    161      1
    289    171    162    172      1
    290    172    162    173      1
    291    163    173    162      1
    292    163    174    173      1
    293    164    174    163      1
    294    174    164    175      1
    295    176    169    165      1
    296    177    176    165      1
    297    177    165    166      1
    298    166    178    177      1
    299    167    178    166      1
    300    167    179    178      1
    301    180    179    167      1
    302    168    180    167      1
    303    168    170    180      1
    304    181    169    176      1
    305    170    182    180      1
    306    182    170    171      1
    307    182    171    183      1
    308    183    171    172      1
    309    184    183    172      1
    310    185    184    172      1
    311    172    173    185      1
    312    173    186    185      1
    313    186    173    174      1
    314    186    174    187      1
    315    174    175    187      1
    316    187    175    188      1
    317    189    181    176      1
    318    189    176    190      1
    319    190    176    177      1
    320    190    177    191      1
    321    191    177    192      1
    322    192    177    178      1
    323    179    192    178      1
    324    193    192    179      1
    325    193    179    194      1
    326    194    179    180      1
    327    194    180    195      1
    328    180    182    195      1
    329    181    189    196      1
    330    195    182    183      1
    331    195    183    197      1
    332    197    183    184      1
    333    198    197    184      1
    334    198    184    199      1
    335    185    199    184      1
    336    200    199    185      1
    337    185    186    200      1
    338    201    200    186      1
    339    201    186    187      1
    340    187    202    201      1
    341    187    188    202      1
    342    202    188    203      1
    343    189    204    196      1
    344    205    204    189      1
    345    190    205    189      1
    346    206    205    190      1
    347    191    206    190      1
    348    207    206    191      1
    349    208    207    191      1
    350    192    208    191      1
    351    193    208    192      1
    352    193    209    208      1
    353    210    209    193      1
    354    210    193    194      1
    355    211    210    194      1
    356    211    194    195      1
    357    197    211    195      1
    358    197    212    211      1
    359    198    212    197      1
    360    198    213    212      1
    361    214    213    198      1
    362    214    198    199      1
    363    215    214    199      1
    364    215    199    200      1
    365    215    200    216      1
    366    216    200    201      1
    367    217    216    201      1
    368    217    201    202      1
    369    218    217    202      1
    370    203    218    202      1
    371    205    219    204      1
    372    219    205    220      1
    373    220    205    206      1
    374    221    220    206      1
    375    207    221    206      1
    376    222    221    207      1
    377    222    207    223      1
    378    223    207    224      1
    379    207    208    224      1
    380    209    224    208      1
    381    225    224    209      1
    382    225    209    226      1
    383    226    209    210      1
    384    226    210    227      1
    385    227    210    211      1
    386    227    211    212      1
    387    212    228    227      1
    388    212    229    228      1
    389    229    212    213      1
    390    229    213    230      1
    391    214    230    213      1
    392    230    214    231      1
    393    215    231    214      1
    394    231    215    216      1
    395    232    231    216      1
    396    233    232    216      1
    397    233    216    217      1
    398    217    234    233      1
    399    234    217    218      1
    400    235    219    220      1
    401    220    236    235      1
    402    221    236    220      1
    403    221    237    236      1
    404    237    221    222      1
    405    238    237    222      1
    406    238    222    239      1
    407    239    222    240      1
    408    240    222    223      1
    409    240    223    241      1
    410    241    223    225      1
    411    223    224    225      1
    412    225    242    241      1
    413    242    225    226      1
    414    242    226    243      1
    415    243    226    227      1
    416    228    243    227      1
    417    228    244    243      1
    418    245    244    228      1
    419    245    228    229      1
    420    246    245    229      1
    421    230    246    229      1
    422    246    230    231      1
    423    246    231    247      1
    424    232    247    231      1
    425    248    247    232      1
    426    248    232    249      1
    427    249    232    233      1
    428    233    250    249      1
    429    233    234    250      1
    430    251    235    236      1
    431    236    252    251      1
    432    237    252    236      1
    433    237    253    252      1
    434    253    237    238      1
    435    253    238    254      1
    436    254    238    255      1
    437    238    256    255      1
    438    256    238    239      1
    439    256    239    257      1
    440    257    239    258      1
    441    239    240    258      1
    442    241    258    240      1
    443    258    241    259      1
    444    242    259    241      1
    445    242    260    259      1
    446    260    242    243      1
    447    244    260    243      1
    448    261    260    244      1
    449    261    244    262      1
    450    245    262    244      1
    451    262    245    263      1
    452    245    246    263      1
    453    247    263    246      1
    454    264    263    247      1
    455    248    264    247      1
    456    265    264    248      1
    457    248    266    265      1
    458    266    248    249      1
    459    266    249    250      1
    460    250    267    266      1
    461    269    251    268      1
    462    268    251    252      1
    463    270    268    252      1
    464    270    252    253      1
    465    270    253    254      1
    466    270    254    271      1
    467    271    254    272      1
    468    255    272    254      1
    469    255    273    272      1
    470    255    274    273      1
    471    274    255    256      1
    472    257    274    256      1
    473    274    257    275      1
    474    275    257    276      1
    475    257    258    276      1
    476    258    259    276      1
    477    277    276    259      1
    478    277    259    260      1
    479    277    260    261      1
    480    278    277    261      1
    481    279    278    261      1
    482    279    261    262      1
    483    279    262    280      1
    484    262    263    280      1
    485    264    280    263      1
    486    264    281    280      1
    487    282    281    264      1
    488    282    264    265      1
    489    283    282    265      1
    490    284    283    265      1
    491    266    284    265      1
    492    267    284    266      1
    493    285    284    267      1
    494    268    286    269      1
    495    287    286    268      1
    496    270    287    268      1
    497    288    269    286      1
    498    271    287    270      1
    499    289    287    271      1
    500    289    271    290      1
    501    290    271    272      1
    502    290    272    291      1
    503    291    272    273      1
    504    291    273    292      1
    505    292    273    293      1
    506    273    274    293      1
    507    274    275    293      1
    508    293    275    294      1
    509    275    295    294      1
    510    275    276    295      1
    511    276    277    295      1
    512    278    295    277      1
    513    295    278    296      1
    514    297    296    278      1
    515    297    278    279      1
    516    297    279    281      1
    517    280    281    279      1
    518    298    297    281      1
    519    298    281    282      1
    520    282    299    298      1
    521    282    300    299      1
    522    300    282    283      1
    523    301    300    283      1
    524    301    283    302      1
    525    302    283    284      1
    526    285    302    284      1
    527    303    302    285      1
    528    286    304    288      1
    529    286    305    304      1
    530    305    286    287      1
    531    305    287    289      1
    532    306    288    304      1
    533    289    307    305      1
    534    308    307    289      1
    535    289    290    308      1
    536    308    290    309      1
    537    309    290    291      1
    538    309    291    310      1
    539    310    291    292      1
    540    292    311    310      1
    541    292    312    311      1
    542    293    312    292      1
    543    312    293    294      1
    544    312    294    313      1
    545    294    296    313      1
    546    296    294    295      1
    547    314    313    296      1
    548    314    296    297      1
    549    314    297    298      1
    550    299    314    298      1
    551    299    315    314      1
    552    299    316    315      1
    553    316    299    300      1
    554    317    316    300      1
    555    318    317    300      1
    556    318    300    301      1
    557    301    319    318      1
    558    319    301    320      1
    559    302    320    301      1
    560    320    302    303      1
    561    320    303    321      1
    562    322    306    304      1
    563    323    322    304      1
    564    304    305    323      1
    565    307    323    305      1
    566    324    306    322      1
    567    307    325    323      1
    568    325    307    326      1
    569    308    326    307      1
    570    308    309    326      1
    571    326    309    327      1
    572    327    309    328      1
    573    309    310    328      1
    574    329    328    310      1
    575    311    329    310      1
    576    311    330    329      1
    577    311    331    330      1
    578    311    312    331      1
    579    312    313    331      1
    580    331    313    315      1
    581    314    315    313      1
    582    332    331    315      1
    583    316    332    315      1
    584    317    332    316      1
    585    317    333    332      1
    586    317    334    333      1
    587    334    317    318      1
    588    335    334    318      1
    589    336    335    318      1
