   41.75022       38.80617    
   40.78948       38.50473    
 NaN NaN
   41.75022       38.80617    
   41.03450       39.56223    
   40.78948       38.50473    
   41.75022       38.80617    
 NaN NaN
   40.06844       39.25468    
   40.78948       38.50473    
   41.03450       39.56223    
   40.06844       39.25468    
 NaN NaN
   40.06844       39.25468    
   41.03450       39.56223    
   40.30509       40.30509    
   40.06844       39.25468    
 NaN NaN
   40.30509       40.30509    
   39.33361       39.99112    
   40.06844       39.25468    
   40.30509       40.30509    
 NaN NaN
   39.56223       41.03450    
   39.33361       39.99112    
   40.30509       40.30509    
   39.56223       41.03450    
 NaN NaN
   39.33361       39.99112    
   39.56223       41.03450    
   38.58525       40.71380    
   39.33361       39.99112    
 NaN NaN
   38.58525       40.71380    
   39.56223       41.03450    
   38.80617       41.75022    
   38.58525       40.71380    
 NaN NaN
   38.80617       41.75022    
   37.82356       41.42244    
   38.58525       40.71380    
   38.80617       41.75022    
 NaN NaN
   37.82356       41.42244    
   38.80617       41.75022    
   38.03717       42.45202    
   37.82356       41.42244    
 NaN NaN
   37.82356       41.42244    
   38.03717       42.45202    
   37.04880       42.11677    
   37.82356       41.42244    
 NaN NaN
   38.03717       42.45202    
   37.25548       43.13964    
   37.04880       42.11677    
   38.03717       42.45202    
 NaN NaN
   36.26129       42.79657    
   37.04880       42.11677    
   37.25548       43.13964    
   36.26129       42.79657    
 NaN NaN
   36.26129       42.79657    
   37.25548       43.13964    
   36.46136       43.81289    
   36.26129       42.79657    
 NaN NaN
   36.46136       43.81289    
   35.46132       43.46166    
   36.26129       42.79657    
   36.46136       43.81289    
 NaN NaN
   35.65508       44.47151    
   35.46132       43.46166    
   36.46136       43.81289    
   35.65508       44.47151    
 NaN NaN
   35.46132       43.46166    
   35.65508       44.47151    
   34.64915       44.11179    
   35.46132       43.46166    
 NaN NaN
   34.83690       45.11530    
   34.64915       44.11179    
   35.65508       44.47151    
   34.83690       45.11530    
 NaN NaN
   34.83690       45.11530    
   33.82507       44.74674    
   34.64915       44.11179    
   34.83690       45.11530    
 NaN NaN
   34.00710       45.74404    
   33.82507       44.74674    
   34.83690       45.11530    
   34.00710       45.74404    
 NaN NaN
   32.98937       45.36630    
   33.82507       44.74674    
   34.00710       45.74404    
   32.98937       45.36630    
 NaN NaN
   33.16596       46.35752    
   32.98937       45.36630    
   34.00710       45.74404    
   33.16596       46.35752    
 NaN NaN
   33.16596       46.35752    
   32.14231       45.97022    
   32.98937       45.36630    
   33.16596       46.35752    
 NaN NaN
   33.16596       46.35752    
   32.31375       46.95553    
   32.14231       45.97022    
   33.16596       46.35752    
 NaN NaN
   32.31375       46.95553    
   31.28419       46.55830    
   32.14231       45.97022    
   32.31375       46.95553    
 NaN NaN
   31.45076       47.53788    
   31.28419       46.55830    
   32.31375       46.95553    
   31.45076       47.53788    
 NaN NaN
   31.45076       47.53788    
   30.41533       47.13036    
   31.28419       46.55830    
   31.45076       47.53788    
 NaN NaN
   30.57728       48.10436    
   30.41533       47.13036    
   31.45076       47.53788    
   30.57728       48.10436    
 NaN NaN
   30.57728       48.10436    
   29.53602       47.68621    
   30.41533       47.13036    
   30.57728       48.10436    
 NaN NaN
   29.53602       47.68621    
   30.57728       48.10436    
   29.69360       48.65480    
   29.53602       47.68621    
 NaN NaN
   29.53602       47.68621    
   29.69360       48.65480    
   28.64657       48.22564    
   29.53602       47.68621    
 NaN NaN
   28.80001       49.18902    
   28.64657       48.22564    
   29.69360       48.65480    
   28.80001       49.18902    
 NaN NaN
   28.64657       48.22564    
   28.80001       49.18902    
   27.74729       48.74850    
   28.64657       48.22564    
 NaN NaN
   27.74729       48.74850    
   28.80001       49.18902    
   27.89682       49.70682    
   27.74729       48.74850    
 NaN NaN
   27.89682       49.70682    
   26.83849       49.25457    
   27.74729       48.74850    
   27.89682       49.70682    
 NaN NaN
   26.83849       49.25457    
   27.89682       49.70682    
   26.98432       50.20804    
   26.83849       49.25457    
 NaN NaN
   26.83849       49.25457    
   26.98432       50.20804    
   25.92048       49.74369    
   26.83849       49.25457    
 NaN NaN
   26.06281       50.69250    
   25.92048       49.74369    
   26.98432       50.20804    
   26.06281       50.69250    
 NaN NaN
   25.92048       49.74369    
   26.06281       50.69250    
   24.99358       50.21570    
   25.92048       49.74369    
 NaN NaN
   25.13262       51.16006    
   24.99358       50.21570    
   26.06281       50.69250    
   25.13262       51.16006    
 NaN NaN
   25.13262       51.16006    
   24.05812       50.67044    
   24.99358       50.21570    
   25.13262       51.16006    
 NaN NaN
   24.05812       50.67044    
   25.13262       51.16006    
   24.19403       51.61055    
   24.05812       50.67044    
 NaN NaN
   24.19403       51.61055    
   23.11441       51.10774    
   24.05812       50.67044    
   24.19403       51.61055    
 NaN NaN
   23.24738       52.04382    
   23.11441       51.10774    
   24.19403       51.61055    
   23.24738       52.04382    
 NaN NaN
   22.16279       51.52746    
   23.11441       51.10774    
   23.24738       52.04382    
   22.16279       51.52746    
 NaN NaN
   22.29297       52.45973    
   22.16279       51.52746    
   23.24738       52.04382    
   22.29297       52.45973    
 NaN NaN
   22.29297       52.45973    
   21.20359       51.92945    
   22.16279       51.52746    
   22.29297       52.45973    
 NaN NaN
   22.29297       52.45973    
   21.33112       52.85814    
   21.20359       51.92945    
   22.29297       52.45973    
 NaN NaN
   21.33112       52.85814    
   20.23708       52.31361    
   21.20359       51.92945    
   21.33112       52.85814    
 NaN NaN
   20.36216       53.23892    
   20.23708       52.31361    
   21.33112       52.85814    
   20.36216       53.23892    
 NaN NaN
   20.23708       52.31361    
   20.36216       53.23892    
   19.26422       52.67979    
   20.23708       52.31361    
 NaN NaN
   19.38641       53.60193    
   19.26422       52.67979    
   20.36216       53.23892    
   19.38641       53.60193    
 NaN NaN
   19.38641       53.60193    
   18.28351       53.02819    
   19.26422       52.67979    
   19.38641       53.60193    
 NaN NaN
   18.28351       53.02819    
   19.38641       53.60193    
   18.40418       53.94707    
   18.28351       53.02819    
 NaN NaN
   18.28351       53.02819    
   18.40418       53.94707    
   17.31592       53.36750    
   18.28351       53.02819    
 NaN NaN
   17.41582       54.27420    
   17.31592       53.36750    
   18.40418       53.94707    
   17.41582       54.27420    
 NaN NaN
   17.31592       53.36750    
   17.41582       54.27420    
   16.30806       53.68670    
   17.31592       53.36750    
 NaN NaN
   16.42165       54.58323    
   16.30806       53.68670    
   17.41582       54.27420    
   16.42165       54.58323    
 NaN NaN
   16.42165       54.58323    
   15.30709       53.96079    
   16.30806       53.68670    
   16.42165       54.58323    
 NaN NaN
   15.30709       53.96079    
   16.42165       54.58323    
   15.42200       54.87405    
   15.30709       53.96079    
 NaN NaN
   15.30709       53.96079    
   15.42200       54.87405    
   14.30549       54.23656    
   15.30709       53.96079    
 NaN NaN
   15.42200       54.87405    
   14.41720       55.14657    
   14.30549       54.23656    
   15.42200       54.87405    
 NaN NaN
   13.29799       54.49219    
   14.30549       54.23656    
   14.41720       55.14657    
   13.29799       54.49219    
 NaN NaN
   13.29799       54.49219    
   14.41720       55.14657    
   13.40760       55.40069    
   13.29799       54.49219    
 NaN NaN
   13.40760       55.40069    
   12.28589       54.72927    
   13.29799       54.49219    
   13.40760       55.40069    
 NaN NaN
   12.39352       55.63632    
   12.28589       54.72927    
   13.40760       55.40069    
   12.39352       55.63632    
 NaN NaN
   12.28589       54.72927    
   12.39352       55.63632    
   11.26950       54.95032    
   12.28589       54.72927    
 NaN NaN
   11.37531       55.85340    
   11.26950       54.95032    
   12.39352       55.63632    
   11.37531       55.85340    
 NaN NaN
   11.26950       54.95032    
   11.37531       55.85340    
   10.23577       55.15045    
   11.26950       54.95032    
 NaN NaN
   11.37531       55.85340    
   10.35330       56.05184    
   10.23577       55.15045    
   11.37531       55.85340    
 NaN NaN
   9.132286       55.41090    
   10.23577       55.15045    
   10.35330       56.05184    
   9.132286       55.41090    
 NaN NaN
   9.132286       55.41090    
   10.35330       56.05184    
   9.327840       56.23159    
   9.132286       55.41090    
 NaN NaN
   8.299270       56.39257    
   9.132286       55.41090    
   9.327840       56.23159    
   8.299270       56.39257    
 NaN NaN
   7.990016       55.51802    
   9.132286       55.41090    
   8.299270       56.39257    
   7.990016       55.51802    
 NaN NaN
   7.990016       55.51802    
   8.299270       56.39257    
   7.267920       56.53474    
   7.990016       55.51802    
 NaN NaN
   7.990016       55.51802    
   7.267920       56.53474    
   6.944319       55.66120    
   7.990016       55.51802    
 NaN NaN
   6.234160       56.65805    
   6.944319       55.66120    
   7.267920       56.53474    
   6.234160       56.65805    
 NaN NaN
   6.234160       56.65805    
   5.909424       55.77995    
   6.944319       55.66120    
   6.234160       56.65805    
 NaN NaN
   5.198310       56.76246    
   5.909424       55.77995    
   6.234160       56.65805    
   5.198310       56.76246    
 NaN NaN
   5.909424       55.77995    
   5.198310       56.76246    
   4.877206       55.88079    
   5.909424       55.77995    
 NaN NaN
   4.160730       56.84794    
   4.877206       55.88079    
   5.198310       56.76246    
   4.160730       56.84794    
 NaN NaN
   3.843194       55.96278    
   4.877206       55.88079    
   4.160730       56.84794    
   3.843194       55.96278    
 NaN NaN
   3.843194       55.96278    
   4.160730       56.84794    
   3.121760       56.91445    
   3.843194       55.96278    
 NaN NaN
   3.843194       55.96278    
   3.121760       56.91445    
   2.814460       56.02266    
   3.843194       55.96278    
 NaN NaN
   2.081760       56.96197    
   2.814460       56.02266    
   3.121760       56.91445    
   2.081760       56.96197    
 NaN NaN
   2.081760       56.96197    
   1.771381       56.04766    
   2.814460       56.02266    
   2.081760       56.96197    
 NaN NaN
   1.041050       56.99049    
   1.771381       56.04766    
   2.081760       56.96197    
   1.041050       56.99049    
 NaN NaN
  0.8235292       56.18551    
   1.771381       56.04766    
   1.041050       56.99049    
  0.8235292       56.18551    
 NaN NaN
  0.8235292       56.18551    
   1.041050       56.99049    
  0.0000000E+00   57.00000    
  0.8235292       56.18551    
 NaN NaN
  0.8235292       56.18551    
  0.0000000E+00   57.00000    
  0.0000000E+00   56.00000    
  0.8235292       56.18551    
 NaN NaN
 -0.9052728       56.06948    
  0.0000000E+00   56.00000    
  0.0000000E+00   57.00000    
 -0.9052728       56.06948    
 NaN NaN
 -0.9052728       56.06948    
  0.0000000E+00   57.00000    
  -1.041051       56.99049    
 -0.9052728       56.06948    
 NaN NaN
 -0.9052728       56.06948    
  -1.041051       56.99049    
  -1.899861       56.06282    
 -0.9052728       56.06948    
 NaN NaN
  -2.081755       56.96197    
  -1.899861       56.06282    
  -1.041051       56.99049    
  -2.081755       56.96197    
 NaN NaN
  -2.931014       56.01691    
  -1.899861       56.06282    
  -2.081755       56.96197    
  -2.931014       56.01691    
 NaN NaN
  -3.121765       56.91445    
  -2.931014       56.01691    
  -2.081755       56.96197    
  -3.121765       56.91445    
 NaN NaN
  -2.931014       56.01691    
  -3.121765       56.91445    
  -3.964086       55.95254    
  -2.931014       56.01691    
 NaN NaN
  -4.160733       56.84794    
  -3.964086       55.95254    
  -3.121765       56.91445    
  -4.160733       56.84794    
 NaN NaN
  -4.160733       56.84794    
  -4.997163       55.86932    
  -3.964086       55.95254    
  -4.160733       56.84794    
 NaN NaN
  -4.997163       55.86932    
  -4.160733       56.84794    
  -5.198312       56.76246    
  -4.997163       55.86932    
 NaN NaN
  -5.198312       56.76246    
  -6.029528       55.76702    
  -4.997163       55.86932    
  -5.198312       56.76246    
 NaN NaN
  -6.234159       56.65805    
  -6.029528       55.76702    
  -5.198312       56.76246    
  -6.234159       56.65805    
 NaN NaN
  -6.029528       55.76702    
  -6.234159       56.65805    
  -7.059882       55.64590    
  -6.029528       55.76702    
 NaN NaN
  -7.267925       56.53474    
  -7.059882       55.64590    
  -6.234159       56.65805    
  -7.267925       56.53474    
 NaN NaN
  -7.059882       55.64590    
  -7.267925       56.53474    
  -8.088128       55.50757    
  -7.059882       55.64590    
 NaN NaN
  -8.299267       56.39257    
  -8.088128       55.50757    
  -7.267925       56.53474    
  -8.299267       56.39257    
 NaN NaN
  -9.100388       55.36464    
  -8.088128       55.50757    
  -8.299267       56.39257    
  -9.100388       55.36464    
 NaN NaN
  -9.100388       55.36464    
  -8.299267       56.39257    
  -9.327840       56.23159    
  -9.100388       55.36464    
 NaN NaN
  -9.100388       55.36464    
  -9.327840       56.23159    
  -10.14094       55.18706    
  -9.100388       55.36464    
 NaN NaN
  -10.35330       56.05184    
  -10.14094       55.18706    
  -9.327840       56.23159    
  -10.35330       56.05184    
 NaN NaN
  -11.16322       54.96913    
  -10.14094       55.18706    
  -10.35330       56.05184    
  -11.16322       54.96913    
 NaN NaN
  -11.37531       55.85340    
  -11.16322       54.96913    
  -10.35330       56.05184    
  -11.37531       55.85340    
 NaN NaN
  -11.16322       54.96913    
  -11.37531       55.85340    
  -12.18093       54.74560    
  -11.16322       54.96913    
 NaN NaN
  -12.39352       55.63632    
  -12.18093       54.74560    
  -11.37531       55.85340    
  -12.39352       55.63632    
 NaN NaN
  -12.39352       55.63632    
  -13.22734       54.68873    
  -12.18093       54.74560    
  -12.39352       55.63632    
 NaN NaN
  -13.22734       54.68873    
  -12.39352       55.63632    
  -13.40760       55.40069    
  -13.22734       54.68873    
 NaN NaN
  -13.40760       55.40069    
  -14.41720       55.14657    
  -13.22734       54.68873    
  -13.40760       55.40069    
 NaN NaN
  -13.22734       54.68873    
  -14.41720       55.14657    
  -14.04165       54.19768    
  -13.22734       54.68873    
 NaN NaN
  -14.41720       55.14657    
  -14.97459       54.03782    
  -14.04165       54.19768    
  -14.41720       55.14657    
 NaN NaN
  -15.42200       54.87405    
  -14.97459       54.03782    
  -14.41720       55.14657    
  -15.42200       54.87405    
 NaN NaN
  -16.09464       53.82699    
  -14.97459       54.03782    
  -15.42200       54.87405    
  -16.09464       53.82699    
 NaN NaN
  -15.42200       54.87405    
  -16.42165       54.58323    
  -16.09464       53.82699    
  -15.42200       54.87405    
 NaN NaN
  -16.42165       54.58323    
  -17.16241       53.39549    
  -16.09464       53.82699    
  -16.42165       54.58323    
 NaN NaN
  -16.42165       54.58323    
  -17.41582       54.27420    
  -17.16241       53.39549    
  -16.42165       54.58323    
 NaN NaN
  -17.41582       54.27420    
  -18.40418       53.94707    
  -17.16241       53.39549    
  -17.41582       54.27420    
 NaN NaN
  -18.40418       53.94707    
  -18.17552       53.06461    
  -17.16241       53.39549    
  -18.40418       53.94707    
 NaN NaN
  -19.38641       53.60193    
  -18.17552       53.06461    
  -18.40418       53.94707    
  -19.38641       53.60193    
 NaN NaN
  -18.17552       53.06461    
  -19.38641       53.60193    
  -19.15927       52.71711    
  -18.17552       53.06461    
 NaN NaN
  -19.38641       53.60193    
  -20.36216       53.23892    
  -19.15927       52.71711    
  -19.38641       53.60193    
 NaN NaN
  -19.15927       52.71711    
  -20.36216       53.23892    
  -20.13386       52.35270    
  -19.15927       52.71711    
 NaN NaN
  -21.33112       52.85814    
  -20.13386       52.35270    
  -20.36216       53.23892    
  -21.33112       52.85814    
 NaN NaN
  -20.13386       52.35270    
  -21.33112       52.85814    
  -21.10112       51.97043    
  -20.13386       52.35270    
 NaN NaN
  -21.10112       51.97043    
  -21.33112       52.85814    
  -22.29297       52.45973    
  -21.10112       51.97043    
 NaN NaN
  -21.10112       51.97043    
  -22.29297       52.45973    
  -22.06109       51.57032    
  -21.10112       51.97043    
 NaN NaN
  -23.24738       52.04382    
  -22.06109       51.57032    
  -22.29297       52.45973    
  -23.24738       52.04382    
 NaN NaN
  -22.06109       51.57032    
  -23.24738       52.04382    
  -23.01350       51.15247    
  -22.06109       51.57032    
 NaN NaN
  -24.19403       51.61055    
  -23.01350       51.15247    
  -23.24738       52.04382    
  -24.19403       51.61055    
 NaN NaN
  -23.01350       51.15247    
  -24.19403       51.61055    
  -23.95804       50.71702    
  -23.01350       51.15247    
 NaN NaN
  -24.19403       51.61055    
  -25.13262       51.16006    
  -23.95804       50.71702    
  -24.19403       51.61055    
 NaN NaN
  -23.95804       50.71702    
  -25.13262       51.16006    
  -24.89437       50.26412    
  -23.95804       50.71702    
 NaN NaN
  -25.13262       51.16006    
  -26.06281       50.69250    
  -24.89437       50.26412    
  -25.13262       51.16006    
 NaN NaN
  -24.89437       50.26412    
  -26.06281       50.69250    
  -25.82217       49.79394    
  -24.89437       50.26412    
 NaN NaN
  -25.82217       49.79394    
  -26.06281       50.69250    
  -26.98432       50.20804    
  -25.82217       49.79394    
 NaN NaN
  -25.82217       49.79394    
  -26.98432       50.20804    
  -26.74111       49.30662    
  -25.82217       49.79394    
 NaN NaN
  -26.98432       50.20804    
  -27.89682       49.70682    
  -26.74111       49.30662    
  -26.98432       50.20804    
 NaN NaN
  -27.65088       48.80233    
  -26.74111       49.30662    
  -27.89682       49.70682    
  -27.65088       48.80233    
 NaN NaN
  -28.80001       49.18902    
  -27.65088       48.80233    
  -27.89682       49.70682    
  -28.80001       49.18902    
 NaN NaN
  -27.65088       48.80233    
  -28.80001       49.18902    
  -28.55116       48.28125    
  -27.65088       48.80233    
 NaN NaN
  -28.80001       49.18902    
  -29.69360       48.65480    
  -28.55116       48.28125    
  -28.80001       49.18902    
 NaN NaN
  -29.69360       48.65480    
  -29.44164       47.74357    
  -28.55116       48.28125    
  -29.69360       48.65480    
 NaN NaN
  -30.57728       48.10436    
  -29.44164       47.74357    
  -29.69360       48.65480    
  -30.57728       48.10436    
 NaN NaN
  -29.44164       47.74357    
  -30.57728       48.10436    
  -30.32202       47.18945    
  -29.44164       47.74357    
 NaN NaN
  -30.57728       48.10436    
  -31.45076       47.53788    
  -30.32202       47.18945    
  -30.57728       48.10436    
 NaN NaN
  -30.32202       47.18945    
  -31.45076       47.53788    
  -31.19198       46.61911    
  -30.32202       47.18945    
 NaN NaN
  -32.31375       46.95553    
  -31.19198       46.61911    
  -31.45076       47.53788    
  -32.31375       46.95553    
 NaN NaN
  -31.19198       46.61911    
  -32.31375       46.95553    
  -32.05123       46.03271    
  -31.19198       46.61911    
 NaN NaN
  -32.05123       46.03271    
  -32.31375       46.95553    
  -33.16596       46.35752    
  -32.05123       46.03271    
 NaN NaN
  -32.05123       46.03271    
  -33.16596       46.35752    
  -32.89947       45.43049    
  -32.05123       46.03271    
 NaN NaN
  -34.00710       45.74404    
  -32.89947       45.43049    
  -33.16596       46.35752    
  -34.00710       45.74404    
 NaN NaN
  -32.89947       45.43049    
  -34.00710       45.74404    
  -33.73640       44.81262    
  -32.89947       45.43049    
 NaN NaN
  -34.00710       45.74404    
  -34.83690       45.11530    
  -33.73640       44.81262    
  -34.00710       45.74404    
 NaN NaN
  -33.73640       44.81262    
  -34.83690       45.11530    
  -34.56175       44.17935    
  -33.73640       44.81262    
